Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Fortgeschrittenen Special Pole Dance Workshop mit Janine Lehmann,"In Janines Workshops lernt ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und gibt euch Tipps, die euch helfen werden, diese schönen Tricks zu meistern und zu perfektionieren.Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.In Janines Workshops lernt ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und gibt euch Tipps, die euch helfen werden, diese schönen Tricks zu meistern und zu perfektionieren.Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,11:15-12:15 Uhr,60 min,Fortgeschritten,Janine,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/kqg7Fx3Qx,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:37
Fortgeschrittenen Special Pole Dance Workshop mit Janine Lehmann ONLINE,"In Janines Workshops lernte ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks, wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und zeigt euch Tricks, die euch helfen diese schönen Tricks zu meistern und zu perfektionieren. Und vieles mehr Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.In Janines Workshops lernte ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks, wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und zeigt euch Tricks, die euch helfen diese schönen Tricks zu meistern und zu perfektionieren. Und vieles mehr Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.",Schönheitstanz Studio,0,0,20.05.2023,11:15-12:15 Uhr,60 min,Fortgeschritten,Janine,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/q8ibyU0qp,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:37
Jenna Wilsons High Heel Walk Dance Kurs,"Jenna Wilsons High Heel Walk & Dance Kurs Für alle Ladies, die es lernen möchten, in High Heels sicherer zu tanzen. In diesem Kurs lernt Ihr zuallererst wie Ihr Knie, Knöchel und den Rücken beim Tanzen auf Absatzschuhen schont. Dafür machen wir ein spezielles, gründliches Warm Up und sehen uns Eure Lauftechnik genau an. Ihr werdet außerdem Heels-Choreographien lernen, zu zahlreichen Musikrichtungen wie Rock, House, R&amp;B, altem und neuem Pop sowie Funk. Jennas Style hat seine Wurzeln in ihrem eigenen tänzerisch-musikalischen Hintergund, der Jazz, Latin, Vogue Femme und HipHop umfasst. Alles was Ihr mitbringen müsst sind Eure Heels, Unvoreingenommenheit, gute Laune und Freude am Neuen.Jenna Wilson ist eine Performerin, Lehrerin und Choreographin, die im Oktober dauerhaft von Californien nach Berlin zieht. Sie hat viel Erfahrung im Unterrichten von sexy, weiblichen Heel Performances und tritt derzeit mit einer Burlesque Gruppe auf, die sich The Mothers of Pearl nennt.Jenna Wilsons High Heel Walk & Dance Kurs Für alle Ladies, die es lernen möchten, in High Heels sicherer zu tanzen. In diesem Kurs lernt Ihr zuallererst wie Ihr Knie, Knöchel und den Rücken beim Tanzen auf Absatzschuhen schont. Dafür machen wir ein spezielles, gründliches Warm Up und sehen uns Eure Lauftechnik genau an. Ihr werdet außerdem Heels-Choreographien lernen, zu zahlreichen Musikrichtungen wie Rock, House, R&amp;B, altem und neuem Pop sowie Funk. Jennas Style hat seine Wurzeln in ihrem eigenen tänzerisch-musikalischen Hintergund, der Jazz, Latin, Vogue Femme und HipHop umfasst. Alles was Ihr mitbringen müsst sind Eure Heels, Unvoreingenommenheit, gute Laune und Freude am Neuen.Jenna Wilson ist eine Performerin, Lehrerin und Choreographin, die im Oktober dauerhaft von Californien nach Berlin zieht. Sie hat viel Erfahrung im Unterrichten von sexy, weiblichen Heel Performances und tritt derzeit mit einer Burlesque Gruppe auf, die sich The Mothers of Pearl nennt.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,12:30-14:30 Uhr,20 min,Alle Level,Jenna,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/0K6smsHO3,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:37
Twerk Basics Onlinekurs,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,0,0,20.05.2023,14:45-15:45 Uhr,60 min,Anfänger,Becky,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/k_EtoRhzP,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:38
Twerk Basics,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,14:45-15:45 Uhr,60 min,Anfänger,Becky,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/T0zqcJzpt,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:38
Bedroom Burlesque mit Lady Lou THEMA Marilyn Monroe,"Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,17:30-19:30 Uhr,20 min,Alle Level,Lady Lou,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/j_jkhqdxZ,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:38
Bedroom Burlesque mit Lady Lou THEMA tba ONLINE,"Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!",Schönheitstanz Studio,0,0,20.05.2023,17:30-19:30 Uhr,20 min,Alle Level,Lady Lou,0,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/cGbDoasJb,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:38
Belly Dance mit Santina,"Seit über 18 Jahren liebt und tanzt Santina den orientalischen Tanz, neben Ausflüge in andere Tanzrichtungen, schlägt ihr Herz voallem dafür. Sie bildet sich regelmäßig bei nationalen und internationalen Dozenten *innen fort, bietet Shows für bekannte Firmen an und tanzt seit Jahren im Ensemble und Duett. Neben einem Pädagogik Hochschulstudium, eine Ausbildung in einem Gesundheitsfachberuf, erlangte Santina vor über 10 Jahren ihren Abschluss zur Tanzpädagogin.KursbeschreibungKörperwahrnehmung, Koordination, Isolation, Kräftigung sind einige der Ziele dieses Kurses. An erster Stelle steht aber die Verbindung zum eigenen Körper, das Spüren der Weiblichkeit durch die Kraft des Beckens, die Verbindung mit der Musik und vorallem die Freude und Lebenslust. Wir fangen mit einem Warm Up an, erarbeiten grundlegende Elemente des orientalischen Tanzes, verbinden diese in einer Choreographie und beenden die 90 Minuten mit einem Streching.Dieser Kurs richtet sich an Teilnehmer *innen mit keinen oder geringen Kenntnissen, Teilnahme auch in Englisch möglich. Was unbedingt mitgebrachten werden sollte sind Neugier, Lust und Spaß am Tanzen. Ich freue mich auf euch!Eure SantinaSeit über 18 Jahren liebt und tanzt Santina den orientalischen Tanz, neben Ausflüge in andere Tanzrichtungen, schlägt ihr Herz voallem dafür. Sie bildet sich regelmäßig bei nationalen und internationalen Dozenten *innen fort, bietet Shows für bekannte Firmen an und tanzt seit Jahren im Ensemble und Duett. Neben einem Pädagogik Hochschulstudium, eine Ausbildung in einem Gesundheitsfachberuf, erlangte Santina vor über 10 Jahren ihren Abschluss zur Tanzpädagogin.KursbeschreibungKörperwahrnehmung, Koordination, Isolation, Kräftigung sind einige der Ziele dieses Kurses. An erster Stelle steht aber die Verbindung zum eigenen Körper, das Spüren der Weiblichkeit durch die Kraft des Beckens, die Verbindung mit der Musik und vorallem die Freude und Lebenslust. Wir fangen mit einem Warm Up an, erarbeiten grundlegende Elemente des orientalischen Tanzes, verbinden diese in einer Choreographie und beenden die 90 Minuten mit einem Streching.Dieser Kurs richtet sich an Teilnehmer *innen mit keinen oder geringen Kenntnissen, Teilnahme auch in Englisch möglich. Was unbedingt mitgebrachten werden sollte sind Neugier, Lust und Spaß am Tanzen. Ich freue mich auf euch!Eure Santina",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",21.05.2023,15:30-17:00 Uhr,90 min,Alle Level,0,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/12BcOnsK5,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:39
COMING BACK Anfänger bis Fortgeschrittene Refresh,"Herzlich willkommen zurück im Studio!Hier werdet ihr alle Spinns, Tricks und Übergänge aus den Basiskursen noch einmal wiederholen.Dieser Kurs ist ideal zum Wiedereinstieg in unsere Pole Klassen, live im Studio!Herzlich willkommen zurück im Studio!Hier werdet ihr alle Spinns, Tricks und Übergänge aus den Basiskursen noch einmal wiederholen.Dieser Kurs ist ideal zum Wiedereinstieg in unsere Pole Klassen, live im Studio!",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",21.05.2023,18:00-20:00 Uhr,20 min,Anfänger,0,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/PuBIAgNjP,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:39
Pole Flow mit Becky ONLINE,"Für alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab MittelstufeFür alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab Mittelstufe",Schönheitstanz Studio,0,0,27.05.2023,12:30-13:30 Uhr,60 min,Intermediate,Becky,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/RG8D48AK1,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:39
Pole Flow mit Becky im STUDIO,"Für alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab MittelstufeFür alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab Mittelstufe",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",27.05.2023,12:30-13:30 Uhr,60 min,Intermediate,Becky,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/p86MBVtUB,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:39
Fortgeschrittene Special Pole Dance Workshop mit Becky ONLINE,Becky´s Workshops konzentrieren sich auf neue Kombinationen und eine kleine Choreographie. Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm.Becky´s Workshops konzentrieren sich auf neue Kombinationen und eine kleine Choreographie. Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm.,Schönheitstanz Studio,0,0,27.05.2023,13:45-14:45 Uhr,60 min,Fortgeschritten,Becky,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/papZgmdne,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:40
Fortgeschrittenen Special Pole Dance Workshop mit Becky ,Becky´s Workshops konzentrieren sich auf neue Kombinationen und eine kleine Choreographie. Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm.Becky´s Workshops konzentrieren sich auf neue Kombinationen und eine kleine Choreographie. Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm.,Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",27.05.2023,13:45-14:45 Uhr,60 min,Fortgeschritten,Becky,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/tJwMcBIkc,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:40
Love on Heels High Heel Walk Selbstbewusstseins Workshop mit Harpy Fatale,"Harpy Fatale präsentiert den ultimativen Selfcare Workshop - Love on Heels. Bringt eure High Heels oder kommt in eurem Wohlfühl-Outfit. Lasst euch begeistern von heißer Musik & Bewegungen, die das Feuer in eure Augen zaubert.Erfahrungen, Alter und Fitness sind keine Voraussetzungen! Kommt vorbei und lass uns gemeinsam Spaß haben am Tanzen!Harpy Fatale ist eine neue Gastrainerin von uns. Sie unterrichtet professionell in den folgenden Tanzstilen: Latein, Standard, Contemporary, Jazz, Ballett (nur Beginners), Modern, Diva (Tanzen auf Heels, Burlesque und Choreografie für Projekte, Shows, etc.Mehr Infos zu Harpy: www.instagram.com/harpyfataleHarpy Fatale präsentiert den ultimativen Selfcare Workshop - Love on Heels. Bringt eure High Heels oder kommt in eurem Wohlfühl-Outfit. Lasst euch begeistern von heißer Musik & Bewegungen, die das Feuer in eure Augen zaubert.Erfahrungen, Alter und Fitness sind keine Voraussetzungen! Kommt vorbei und lass uns gemeinsam Spaß haben am Tanzen!Harpy Fatale ist eine neue Gastrainerin von uns. Sie unterrichtet professionell in den folgenden Tanzstilen: Latein, Standard, Contemporary, Jazz, Ballett (nur Beginners), Modern, Diva (Tanzen auf Heels, Burlesque und Choreografie für Projekte, Shows, etc.Mehr Infos zu Harpy: www.instagram.com/harpyfatale",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",27.05.2023,13:45-15:45 Uhr,20 min,Alle Level,0,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/61QIprNaf,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:40
Twerk Mixed ONLINE,"Twerk Mixed ONLINETwerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus der Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyoncé, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.Dieser Kurs ist der perfekte Aufbau-Kurs zum Basic Workshop und für alle Ladies, die bereits Vorerfahrung im Twerking gesammelt haben.In diesem Workshop vertieft Becky* mit Euch die Grundtechniken , zeigt und übt neue Moves und stellt mit Euch die ersten tänzerischen Kombinationen zusammen.Unser neues, monatliches „Best of booty dance“Knieschoner werden von uns gestellt, alles war Du mitbringen musst sind Deine Sneakers/Sportschuhe and your beautiful self – wir freuen uns.Hinweis: kein Anfänger-Kurs. Geeignet nach Absolvierung des Basic Kurses oder mit anderweitiger Twerking Vorerfahrung.Twerk Mixed ONLINETwerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus der Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyoncé, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.Dieser Kurs ist der perfekte Aufbau-Kurs zum Basic Workshop und für alle Ladies, die bereits Vorerfahrung im Twerking gesammelt haben.In diesem Workshop vertieft Becky* mit Euch die Grundtechniken , zeigt und übt neue Moves und stellt mit Euch die ersten tänzerischen Kombinationen zusammen.Unser neues, monatliches „Best of booty dance“Knieschoner werden von uns gestellt, alles war Du mitbringen musst sind Deine Sneakers/Sportschuhe and your beautiful self – wir freuen uns.Hinweis: kein Anfänger-Kurs. Geeignet nach Absolvierung des Basic Kurses oder mit anderweitiger Twerking Vorerfahrung.",Schönheitstanz Studio,0,0,27.05.2023,15:00-16:00 Uhr,60 min,Intermediate,Becky,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/jC8cZkyuD,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:40
Twerk Mixed,"Twerk MixedTwerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyoncé, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.Dieser Kurs ist der perfekte Aufbau-Kurs zum Basic Workshop und für alle Ladies, die bereits Vorerfahrung im Twerking gesammelt haben.In diesem Workshop vertieft Becky* mit Euch die Grundtechniken , zeigt und übt neue Moves und stellt mit Euch die ersten tänzerischen Kombinationen zusammen.Unser neues, monatliches „Best of booty dance“Knieschoner werden von uns gestellt, alles war Du mitbringen musst sind Deine Sneakers/Sportschuhe and your beautiful self – wir freuen uns.Hinweis: kein Anfänger-Kurs. Geeignet nach Absolvierung des Basic Kurses oder mit anderweitiger Twerking Vorerfahrung.Twerk MixedTwerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyoncé, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.Dieser Kurs ist der perfekte Aufbau-Kurs zum Basic Workshop und für alle Ladies, die bereits Vorerfahrung im Twerking gesammelt haben.In diesem Workshop vertieft Becky* mit Euch die Grundtechniken , zeigt und übt neue Moves und stellt mit Euch die ersten tänzerischen Kombinationen zusammen.Unser neues, monatliches „Best of booty dance“Knieschoner werden von uns gestellt, alles war Du mitbringen musst sind Deine Sneakers/Sportschuhe and your beautiful self – wir freuen uns.Hinweis: kein Anfänger-Kurs. Geeignet nach Absolvierung des Basic Kurses oder mit anderweitiger Twerking Vorerfahrung.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",27.05.2023,15:00-16:00 Uhr,60 min,Intermediate,Becky,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/Y32uaMbh4,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:41
Sensual Pole Dance mit Kaya,"Sensual Pole Dance mit Kaya Sensual Pole Dance / ehemals Exotic Pole Dance genannt, ist die rein tänzerische Disziplin, die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente.Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.Sensual Pole Dance mit Kaya Sensual Pole Dance / ehemals Exotic Pole Dance genannt, ist die rein tänzerische Disziplin, die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente.Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",28.05.2023,15:15-17:15 Uhr,20 min,Fortgeschritten,Kaya,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/EFeiSQ1GN,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:41
