Workshop Name,PoleStudio,Workshop Seite Eversports,Version
KIRA NOIRE - EXOTIC HOT CHOREO,Royal,https://www.eversports.de/e/workshop/feXpSjD2F,2023-05-03 17:38:31
SPECIAL DAY - ACROBATIC DUO with Ivan Yaher,Royal,https://www.eversports.de/e/workshop/lyPGQGhyr,2023-05-03 17:38:31
SPECIAL DAY - HANDSTAND mit Ivan Yaher,Royal,https://www.eversports.de/e/workshop/L2R4yo1UW,2023-05-03 17:38:31
Poledance Einsteiger Workshop - 4 Wochen,PoleRoom,https://www.eversports.de/e/workshop/ZIMc3H2rz,2023-05-03 17:38:32
Poledance Anfänger Workshop - 4 Wochen ,PoleRoom,https://www.eversports.de/e/workshop/rQCLL8LWx,2023-05-03 17:38:32
Pole Double Workshop ,T-Tanzstück,https://www.eversports.de/e/workshop/9SFxcP7uH,2023-05-03 17:38:32
Pole Beginner 1 WS,Polea,https://www.eversports.de/e/workshop/jHRdFXapr,2023-05-03 17:38:32
Kira Noire - Workshops,Pole,https://www.eversports.de/e/workshop/IBpqiywYn,2023-05-03 17:38:33
Pole Double ,Pole,https://www.eversports.de/e/workshop/JVJwh8riA,2023-05-03 17:38:33
Kids & Teens Pole,POLEDANCE,https://www.eversports.de/e/workshop/LOcQPC1ZF,2023-05-03 17:38:33
Flexy Legs Middle Split,Pole,https://www.eversports.de/e/workshop/53j86q0Bo,2023-05-03 17:38:33
Waacking,Pole,https://www.eversports.de/e/workshop/z2sxK0__7,2023-05-03 17:38:33
 Pole Combo,Pole,https://www.eversports.de/e/workshop/pOsyP5iw5,2023-05-03 17:38:33
Balance Basics,Pole,https://www.eversports.de/e/workshop/NHX_CM9wu,2023-05-03 17:38:33
Movement around the handstand ,Pole,https://www.eversports.de/e/workshop/eN9tBJH5r,2023-05-03 17:38:33
Pole Workshop Special,Pole,https://www.eversports.de/e/workshop/VEsGZqDPi,2023-05-03 17:38:33
"Ent-wicklung Handstand, Das Gleichgewicht auf Händen finden",Seemannsbraut,https://www.eversports.de/e/workshop/iiFA6UA0n,2023-05-03 17:38:34
"Exotic Pole Choreo | Externer Beginner Workshop by ""Alexandra Po"" 45€",aerialflow,https://www.eversports.de/e/workshop/ocz15aUrk,2023-05-03 17:38:34
Poledance-Contemporary-WORKSHOP (Alle Level),TSG,https://www.eversports.de/e/workshop/nlFqvxi28,2023-05-03 17:38:35
Bachata X Twerk WORKSHOP,TSG,https://www.eversports.de/e/workshop/G-j39mu6Y,2023-05-03 17:38:35
Mantra-Yoga-WORKSHOP am 7. Mai 2023,TSG,https://www.eversports.de/e/workshop/pXy2Jkm9t,2023-05-03 17:38:35
Acro Yoga Workshop,Polefriends,https://www.eversports.de/e/workshop/pzxHAdEai,2023-05-03 17:38:35
Silk Mini Choreo (Beg./Int.),AIRobics,https://www.eversports.de/e/workshop/QaE6rQp4-,2023-05-03 17:38:36
Elegant Pole Combo (Beginners),AIRobics,https://www.eversports.de/e/workshop/5D4VyOGRg,2023-05-03 17:38:36
Musical Dance (All Levels),AIRobics,https://www.eversports.de/e/workshop/N5How40JW,2023-05-03 17:38:36
Pole Power Tricks (Int./Adv.),AIRobics,https://www.eversports.de/e/workshop/9W9Yd45l6,2023-05-03 17:38:36
Sexy Pole Choreo (All Levels),AIRobics,https://www.eversports.de/e/workshop/ecWLvxCKA,2023-05-03 17:38:36
Aerial Yoga & Stretch (All Levels),AIRobics,https://www.eversports.de/e/workshop/4NzxSWm-T,2023-05-03 17:38:36
Energetic Pole Combo (Intermediate),AIRobics,https://www.eversports.de/e/workshop/KIrKTpz2H,2023-05-03 17:38:36
Front- & Middlesplit Stretching (All Levels),AIRobics,https://www.eversports.de/e/workshop/jx8bzqdYN,2023-05-03 17:38:36
Silk Mini Drops & Saltos (Intermediate),AIRobics,https://www.eversports.de/e/workshop/D8oZq31LB,2023-05-03 17:38:36
Urban Dance (All Levels),AIRobics,https://www.eversports.de/e/workshop/4ZryDf5g3,2023-05-03 17:38:36
Dynamic Static Pole (Int./Adv.),AIRobics,https://www.eversports.de/e/workshop/tGmtMUawU,2023-05-03 17:38:36
Backbend Stretching (All Levels),AIRobics,https://www.eversports.de/e/workshop/OXSt71Hbq,2023-05-03 17:38:36
Sexy Hoop Choreo (Beginners),AIRobics,https://www.eversports.de/e/workshop/1mFu5XyHi,2023-05-03 17:38:36
Double Trouble: Pole & Hoop Doubles (All Levels),AIRobics,https://www.eversports.de/e/workshop/qBTTLinaz,2023-05-03 17:38:36
Impressive Pole Handstands (All Levels),AIRobics,https://www.eversports.de/e/workshop/2cf1FMtZ-,2023-05-03 17:38:36
Hammock Mini Choreo (Beginners),AIRobics,https://www.eversports.de/e/workshop/f3gqricJC,2023-05-03 17:38:36
Power Hoop & Drops (Intermediate),AIRobics,https://www.eversports.de/e/workshop/sUS-p7fpT,2023-05-03 17:38:36
Stunning Pole (Fake) Splits (Beg./Int.),AIRobics,https://www.eversports.de/e/workshop/Tdt3RvbyV,2023-05-03 17:38:36
Pole Mini Choreo (Beginners),AIRobics,https://www.eversports.de/e/workshop/lD4asREMG,2023-05-03 17:38:36
"Pole Handspring, Pegasus & Flips (Int./Adv.)",AIRobics,https://www.eversports.de/e/workshop/ZpTaIytyi,2023-05-03 17:38:36
Lap Dance Special mit Sazzy,FEEL,https://www.eversports.de/e/workshop/NOCbWqED1,2023-05-03 17:38:36
Magic Spinning Combos ,Da,https://www.eversports.de/e/workshop/zbGwBniyk,2023-05-03 17:38:37
Exotic Low Flow,Da,https://www.eversports.de/e/workshop/I-5P6DhRX,2023-05-03 17:38:37
Floorwork chill your Base 2.0,Da,https://www.eversports.de/e/workshop/VMupi3nsw,2023-05-03 17:38:37
Seductive Chairdance 1.0,Da,https://www.eversports.de/e/workshop/Oox-MTspv,2023-05-03 17:38:37
Fifteen Shapes of Jade ,Da,https://www.eversports.de/e/workshop/66jGgpFOE,2023-05-03 17:38:37
Schnupperstunde Poledance,Pole,https://www.eversports.de/e/workshop/oSGTcBNAF,2023-05-03 17:38:38
Pole meets Contemporary ,PoleCreation,https://www.eversports.de/e/workshop/KjVwEKuKe,2023-05-03 17:38:38
Signature Tricks mit Aerial Allie,Pole,https://www.eversports.de/e/workshop/jRw8eBA4-,2023-05-03 17:38:39
Static Kombos mit Lea,Pole,https://www.eversports.de/e/workshop/qBVCfYWAV,2023-05-03 17:38:39
High Heels Flow mit Lea,Pole,https://www.eversports.de/e/workshop/6iXGNtubv,2023-05-03 17:38:39
Workshop: Aerial Yin Yoga (alle Level),Aerial,https://www.eversports.de/e/workshop/ALi2zs13Z,2023-05-03 17:38:39
Workshop: Invert Step by Step (Part I),Aerial,https://www.eversports.de/e/workshop/nZbRhgMk2,2023-05-03 17:38:39
WORKSHOP Splits around & up the Pole - intermediate Level,Body,https://www.eversports.de/e/workshop/UtfY_Qc2y,2023-05-03 17:38:39
WORKSHOP Splits around & up the pole - intermediate/advanced Level,Body,https://www.eversports.de/e/workshop/Nvi9yQbsm,2023-05-03 17:38:39
WORKSHOP Splits on Pole - intermediate Level,Body,https://www.eversports.de/e/workshop/T54FU0AiJ,2023-05-03 17:38:39
WORKSHOP Flow Nice & Low - Choreo,Body,https://www.eversports.de/e/workshop/45UMmjF2w,2023-05-03 17:38:39
WORKSHOP - Pole Quickies,Body,https://www.eversports.de/e/workshop/khS-WthfD,2023-05-03 17:38:39
Leg Flexibility,Body,https://www.eversports.de/e/workshop/IjlX8GIy0,2023-05-03 17:38:39
WORKSHOP - Easy Spinning & Beautiful Shapes,Body,https://www.eversports.de/e/workshop/wHQv8FUDZ,2023-05-03 17:38:39
Anete Blaua - Workshops in Solingen! (Tag 1),Dance,https://www.eversports.de/e/workshop/Rai71jYhC,2023-05-03 17:38:40
Anete Blaua - Workshops in Solingen! (Tag 2),Dance,https://www.eversports.de/e/workshop/onfC1A-6A,2023-05-03 17:38:40
Pole Probestunde,Flexx,https://www.eversports.de/e/workshop/JFrMo9YVz,2023-05-03 17:38:44
INTENSIV WORKSHOP: SHOULDERMOUNT CLINIC • ALL LEVELS ,Health,https://www.eversports.de/e/workshop/Bw0LywjAj,2023-05-03 17:38:46
Heel Pole Low Flow Beginner | mit Malwina,schwerelos,https://www.eversports.de/e/workshop/QTSIAGxIK,2023-05-03 17:38:46
Heelcrobatic CHOREO Intermediate | mit Malwina,schwerelos,https://www.eversports.de/e/workshop/SMb7WmkyV,2023-05-03 17:38:46
Special: Chair & Strip,schwerelos,https://www.eversports.de/e/workshop/utx7HMd0Q,2023-05-03 17:38:46
Special: Aerial Hoop Choreo | Basic,schwerelos,https://www.eversports.de/e/workshop/cGXdhr0Pb,2023-05-03 17:38:46
Special: Aerial Hoop Choreo |Intermediate,schwerelos,https://www.eversports.de/e/workshop/BniPOydBt,2023-05-03 17:38:46
Heel Pole Low Flow Beginner | mit Malwina,schwerelos,https://www.eversports.de/e/workshop/xFOuI3xea,2023-05-03 17:38:46
Heelcrobatic CHOREO Intermediate | mit Malwina,schwerelos,https://www.eversports.de/e/workshop/bKmad8FbI,2023-05-03 17:38:46
 ACRO YOGA I 7.5.23,BALANCE,https://www.eversports.de/e/workshop/g6EEILusE,2023-05-03 17:38:46
AERIAL HOOP I Probestunde,BALANCE,https://www.eversports.de/e/workshop/SwtmTSjBW,2023-05-03 17:38:46
AERIAL FUN mit dem Tuch I ab 10 Jahre ,BALANCE,https://www.eversports.de/e/workshop/-NFd3-_2E,2023-05-03 17:38:46
POLE HANDSPRINGS & Vorbereitung ,BALANCE,https://www.eversports.de/e/workshop/AMs-fuA_f,2023-05-03 17:38:46
Aerial Art Flohmarkt,Aerial,https://www.eversports.de/e/workshop/WJDlscIXv,2023-05-03 17:38:47
Aerial Art Jahresfeier,Aerial,https://www.eversports.de/e/workshop/sFY-vvLKY,2023-05-03 17:38:47
Twerkshop by Sophia in Saarbrücken,Aerial,https://www.eversports.de/e/workshop/zrkq_Im5o,2023-05-03 17:38:47
Zusatztermin: Twerkshop by Sophia in Saarbrücken,Aerial,https://www.eversports.de/e/workshop/bGEDyXMW4,2023-05-03 17:38:47
Fusion Dance Workshop mit Elena Loch,Aerial,https://www.eversports.de/e/workshop/erk8O3C53,2023-05-03 17:38:47
Burlesque Sommer-Workshop: Be a Pin-Up Summer Queen! - in Quierschied,Aerial,https://www.eversports.de/e/workshop/ldKcgdQXu,2023-05-03 17:38:47
AcroLand Workshop - Flows edition,Polemotions,https://www.eversports.de/e/workshop/y6UmuDoF-,2023-05-03 17:38:48
Handstand Workshop - Lines of power,Polemotions,https://www.eversports.de/e/workshop/YobvxGOlG,2023-05-03 17:38:48
Einsteiger-Workshop,Star,https://www.eversports.de/e/workshop/-0-v6AkNq,2023-05-03 17:38:49
Heels Pole'Ography,Vertical,https://www.eversports.de/e/workshop/zOIXSVG-z,2023-05-03 17:38:49
Hip Mobility (4 Wochen Intensivkurs),Yoga,https://www.eversports.de/e/workshop/69oCVwxsO,2023-05-03 17:38:50
Spinning Pole Combos Einsteiger Online Workshop,Yoga,https://www.eversports.de/e/workshop/R3VflUB-G,2023-05-03 17:38:50
Yoga Rad Fortgeschrittene Online Workshop,Yoga,https://www.eversports.de/e/workshop/uLOMWc_ox,2023-05-03 17:38:50
Split & Straddle Technik Online Workshop ,Yoga,https://www.eversports.de/e/workshop/6HjnBPeOE,2023-05-03 17:38:50
 Yoga Rad Online Workshop: Schwerpunkt Backbends ,Yoga,https://www.eversports.de/e/workshop/qWwvQ8wm6,2023-05-03 17:38:50
4 Wochen Online Intensivkurs: Inversions ,Yoga,https://www.eversports.de/e/workshop/YO8CD_tJi,2023-05-03 17:38:50
Atemtechniken Online Workshop ,Yoga,https://www.eversports.de/e/workshop/v4j4ZnWFW,2023-05-03 17:38:50
