Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Flexy Legs Middle Split,"Flexi Legs Middle SplitWir starten mit einem allgemeinen Warm Up, machen spezifische Kraftübungen für Beine und Hüfte und stretchen die wichtigsten Muskelgruppen, um unserem Ziel 'Middlesplit' näher zu kommen. Vor allem werden wir uns in diesem Workshop auf das aktive Stretching konzentrieren, damit wir nicht nur im Spagat sitzen können, sondern unsere Beine besser aktiv in der Luft halten können.Flexi Legs Middle SplitWir starten mit einem allgemeinen Warm Up, machen spezifische Kraftübungen für Beine und Hüfte und stretchen die wichtigsten Muskelgruppen, um unserem Ziel 'Middlesplit' näher zu kommen. Vor allem werden wir uns in diesem Workshop auf das aktive Stretching konzentrieren, damit wir nicht nur im Spagat sitzen können, sondern unsere Beine besser aktiv in der Luft halten können.",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",rtet am So,"ntag, 12.03.202",nheite,Alle Level,Daria,0,"Preis: 25,00 €",https://www.eversports.de/e/workshop/53j86q0Bo,https://www.eversports.de/s/pole-land,2023-05-06 21:09:01
Waacking,"Enting (she/her) is a dancer from Cologne with a love for visual arts. She uses these fields as means for expression and exploring the individual truth in movement.She is a member of the Waacking Crew “MĀNUKA Waacking Flowers” and has also been teaching, taking part in battles, while dancing in contexts like theatre, commercial- and video productions.Her dance is rooted in freestyle and the Urban Dance Culture, mainly in Waacking. Here, she experiments with tools from contemporary and other Streetdance styles to deepen her own.In her class she will teach you some secrets about performing, using your arms, telling a story with their help and you will get bunch of information about musicality.For the workshop dress comfortable, you can dance in socks or bring yourself a pair of sneakers.After the workshop you all are invited to stay and practice, what you just have learned in a little session. At 6 pm we will call it a night.Enting (she/her) is a dancer from Cologne with a love for visual arts. She uses these fields as means for expression and exploring the individual truth in movement.She is a member of the Waacking Crew “MĀNUKA Waacking Flowers” and has also been teaching, taking part in battles, while dancing in contexts like theatre, commercial- and video productions.Her dance is rooted in freestyle and the Urban Dance Culture, mainly in Waacking. Here, she experiments with tools from contemporary and other Streetdance styles to deepen her own.In her class she will teach you some secrets about performing, using your arms, telling a story with their help and you will get bunch of information about musicality.For the workshop dress comfortable, you can dance in socks or bring yourself a pair of sneakers.After the workshop you all are invited to stay and practice, what you just have learned in a little session. At 6 pm we will call it a night.",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",13.05.2023,14:30-16:30 Uhr,20 min,0,0,0,"Preis: 39,00 €",https://www.eversports.de/e/workshop/z2sxK0__7,https://www.eversports.de/s/pole-land,2023-05-06 21:09:01
Pole Combo,"Damian is Back!Und er hat zwei abgefahrene Workshops für uns geplant.★ 14:00 Uhr Pole Tricks, Transitions and drops – beginnen & intermediate level★ 15:45 Pole Tricks,Transitions and drops – advanced level (Air invert, Shoulder mount, Brass monkey, Aysha)Damian is Back!Und er hat zwei abgefahrene Workshops für uns geplant.★ 14:00 Uhr Pole Tricks, Transitions and drops – beginnen & intermediate level★ 15:45 Pole Tricks,Transitions and drops – advanced level (Air invert, Shoulder mount, Brass monkey, Aysha)",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",rtet am Sa,"stag, 03.06.202",nheite,Alle Level,0,0,"Preis: 60,00 €",https://www.eversports.de/e/workshop/pOsyP5iw5,https://www.eversports.de/s/pole-land,2023-05-06 21:09:01
Balance Basics,"Du möchtest dich mal am Handstand versuchen, weißt aber nicht, wie du anfangen sollst? Oder hast du vielleicht auch schon etwas Erfahrung gesammelt, möchtest aber mehr wissen und mehr Technik und Hintergründe kennenlernen? Dann ist dieser Workshop genau das Richtige für dich!Während wir uns mit spezifischen Übungen für den Handstand aufwärmen, lernst du bereits wichtige Details zu Platzierung der Hände, Ellbogen- & Schulterposition. Im weiteren Verlauf schauen wir uns verschiedene (Vor-)Übungen an, wie du am besten und sichersten den Handstand erlernen kannst.Am Ende des Workshops hast du ein grundlegendes Verständnis für gesunde Handstand-Technik und weißt, mit welchen Progressionen DU am sinnvollsten üben kannst.Du möchtest dich mal am Handstand versuchen, weißt aber nicht, wie du anfangen sollst? Oder hast du vielleicht auch schon etwas Erfahrung gesammelt, möchtest aber mehr wissen und mehr Technik und Hintergründe kennenlernen? Dann ist dieser Workshop genau das Richtige für dich!Während wir uns mit spezifischen Übungen für den Handstand aufwärmen, lernst du bereits wichtige Details zu Platzierung der Hände, Ellbogen- & Schulterposition. Im weiteren Verlauf schauen wir uns verschiedene (Vor-)Übungen an, wie du am besten und sichersten den Handstand erlernen kannst.Am Ende des Workshops hast du ein grundlegendes Verständnis für gesunde Handstand-Technik und weißt, mit welchen Progressionen DU am sinnvollsten üben kannst.",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",15.07.2023,11:00-12:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/NHX_CM9wu,https://www.eversports.de/s/pole-land,2023-05-06 21:09:02
Movement around the handstand,"In diesem Workshop führt Caro dich durch Bewegungen und Kombinationen, die dir helfen, allgemeine Kraft, Balance und damit Kontrolle zu entwickeln. Wir schauen uns dazu Varianten des Rads und weitere Bewegungen an, die im Handstand enden können, aber nicht müssen. Für die Teilnahme sind daher keine Vorkenntnisse nötig - vielmehr wirst du lernen, wie du die Bewegungen an dein Level anpassen kannst und Stück für Stück stärker und beweglicher wirst.Ziel ist es, deine Bewegungssicherheit auf spielerische Weise zu verbessern und so deinen Körper auf sichere Weise herausfordern zu können!In diesem Workshop führt Caro dich durch Bewegungen und Kombinationen, die dir helfen, allgemeine Kraft, Balance und damit Kontrolle zu entwickeln. Wir schauen uns dazu Varianten des Rads und weitere Bewegungen an, die im Handstand enden können, aber nicht müssen. Für die Teilnahme sind daher keine Vorkenntnisse nötig - vielmehr wirst du lernen, wie du die Bewegungen an dein Level anpassen kannst und Stück für Stück stärker und beweglicher wirst.Ziel ist es, deine Bewegungssicherheit auf spielerische Weise zu verbessern und so deinen Körper auf sichere Weise herausfordern zu können!",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",15.07.2023,13:00-14:30 Uhr,90 min,0,0,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/eN9tBJH5r,https://www.eversports.de/s/pole-land,2023-05-06 21:09:02
Pole Workshop Special,"Mit Rob und Lea lernt ihr in zwei Workshops coole Split Tricks und Pole Combos. Je nach Level wird es auch Variationen geben.Ihr braucht die Basics für den Workshop, also die Grundtechniken auf die alles aufgebaut wird.Um 15:00 Uhr geht's los! Rob bereitet euch mit einem ausgiebigen Warm Up für Beine auf die Split Tricks an der Pole vor. Hierfür nimmt sich Robin mehr Zeit, damit Splits und Fake Splits unglaublich aussehen werden. Der Workshop dauert 120 MinutenUm 17:15 Uhr übernimmt Lea und zaubert mit euch 90 Minuten lang hypnotisierende SpinningcombosAlso meldet euch schnell an!Mit Rob und Lea lernt ihr in zwei Workshops coole Split Tricks und Pole Combos. Je nach Level wird es auch Variationen geben.Ihr braucht die Basics für den Workshop, also die Grundtechniken auf die alles aufgebaut wird.Um 15:00 Uhr geht's los! Rob bereitet euch mit einem ausgiebigen Warm Up für Beine auf die Split Tricks an der Pole vor. Hierfür nimmt sich Robin mehr Zeit, damit Splits und Fake Splits unglaublich aussehen werden. Der Workshop dauert 120 MinutenUm 17:15 Uhr übernimmt Lea und zaubert mit euch 90 Minuten lang hypnotisierende SpinningcombosAlso meldet euch schnell an!",Pole Land,Düsseldorf,"Kölner Straße 336a, 40227 Düs",rtet am Sa,"stag, 22.07.202",nheite,Alle Level,Lea,0,"Preis: ab 30,00 €",https://www.eversports.de/e/workshop/VEsGZqDPi,https://www.eversports.de/s/pole-land,2023-05-06 21:09:02
Heels Basics Kurs,"Dieser Kurs ist für absolute Heels Anfänger.Wir lernen gemeinsam die ersten Schritte auf den Platform-Heels und wie wir diese beim Tanzen richtig einsetzen.Ihr solltet für diesen Kurs bereits erste Erfahrungen an der Pole gemacht haben, mindestens einen 4-Wochen Level 1 Kurs.Der Kurs besteht aus 3 aufeinander aufbauenden Terminen, die Anmeldung erfolgt automatisch für alle Termine und kann auch nicht verändert werden.Dieser Kurs ist für absolute Heels Anfänger.Wir lernen gemeinsam die ersten Schritte auf den Platform-Heels und wie wir diese beim Tanzen richtig einsetzen.Ihr solltet für diesen Kurs bereits erste Erfahrungen an der Pole gemacht haben, mindestens einen 4-Wochen Level 1 Kurs.Der Kurs besteht aus 3 aufeinander aufbauenden Terminen, die Anmeldung erfolgt automatisch für alle Termine und kann auch nicht verändert werden.",Pole Dance Palazzo Sportivo,Walldorf,"Rudolf-Diesel-Straße 54, 69190 W",rtet am So,"ntag, 11.06.202",nheite,Anfänger,Ashley,0,"Preis: ab 60,00 €",https://www.eversports.de/e/workshop/dqpjB93Vx,https://www.eversports.de/s/pole-dance-palazzo-sportivo,2023-05-06 21:09:03
Double Pole Tricks,"In diesem Workshop erlernst Du Pole-Shapes und -Tricks mit deinem Trainingspartner. Alle Figuren werden in unterschiedlichen Schwierigkeitsstufen unterrichtet, somit bist du sowohl als Beginner als auch als fortgeschrittene Polerina herzlich willkommen.In diesem Workshop erlernst Du Pole-Shapes und -Tricks mit deinem Trainingspartner. Alle Figuren werden in unterschiedlichen Schwierigkeitsstufen unterrichtet, somit bist du sowohl als Beginner als auch als fortgeschrittene Polerina herzlich willkommen.",POLEDANCE NRW,Düsseldorf,"Rethelstraße 28 Hof, 40237 Düs",18.05.2023,16:00-17:30 Uhr,90 min,0,Tanja,"Ihre Begeisterungsfähigkeit, Kreativität, unermüdliche Trainings- und Leistungsbereitschaft zeichnen Tanja aus.
Sie tanzt seit ihrem 6. Lebensjahr. Neben klassischem Ballett konzentrierte sie sich bereits als Teenager auf Contemporary/Modern Dance sowie Hip Hop. Mit ihrer Hip Hop Gruppe nahm sie während ihres Studiums an verschiedenen Wettkämpfen teil und choreografierte und tanzte leidenschaftlich in unterschiedlichen Modern Dance Gruppen. Ihre Begeisterung für Pole Dance entdeckte sie 2015 mit dem Wunsch die Sinnlichkeit des Modern Dance auch in der Luft darstellen zu können.
Ihr Tanzstil zeichnet sich durch ihre Faible für Contemporary und Floorwork aus. Sie liebt es, die ersten Erfolge ihrer Schülerinnen zu begleiten, sie mit ihrer Begeisterung für Pole Dance anzustecken und ihre fortgeschritteneren Teilnehmer mit ihrer Leidenschaft für Flexy Tricks und Double Moves zu fordern.","Preis: 35,00 €",https://www.eversports.de/e/workshop/98ghRyErd,https://www.eversports.de/s/poledance-nrw,2023-05-06 21:09:03
Kids Teens Pole,"In unserem Pole Kids Pole Dance Kurs sind die Kleinen die Größten.Hier lernen Kinder und Jugendliche nicht nur die Grundlagen des Pole Dance, sondern auch eine Menge Selbstbewusstsein und Stärke.In den Kursen werden die Teilnehmer von unseren erfahrenen Trainerinnen angeleitet und lernen, wie man sich an der Poledance Stange bewegt. Dabei kommt es nicht nur auf die richtige Technik an, sondern auch auf die richtige Körperspannung.Zu Beginn des Kurses steht das Warm-Up im Vordergrund, bei dem die Kinder und Jugendlichen ihre Muskeln aufwärmen und ihre Koordination verbessern. Im weiteren Verlauf des Kurses lernen sie dann verschiedenen Griffe und Spins, die sie schrittweise verbessern und perfektionieren können.Auf spielerische Art werden hier akrobatische Tricks und kleine Übungsfolgen an der Pole erlernt. Mit viel Spaß wird die natürliche Bewegungslust der Kinder genutzt und ihre Kraft und Koordination geschult. So verbessert sich nicht nur das Körpergefühl, die vielen Erfolgserlebnisse stärken nebenbei auch noch das Selbstbewusstsein.Während des Kurses wird viel Wert auf die Sicherheit gelegt. Die Teilnehmer lernen, wie man sich an der Pole Dance Stange richtig abstützt.Da sich Kinder noch im Wachstum befinden, gestaltet sich das Training etwas anders als bei Erwachsenen. Selbstverständlich wird in diesem Kurs viel Wert auf die richtige Technik und begleitende Übungen gelegt, die für Körper im Wachstum geeignet sind.Der Pole Dance Kurs für Kinder und Jugendliche ist ein toller Weg, um Fitness, Selbstbewusstsein und Technik zu verbessern. Außerdem macht es unglaublich viel Spaß, sich an der Pole Dance Stange zu bewegen und immer bessere und aufregende Tricks zu lernen.In unserem Pole Kids Pole Dance Kurs sind die Kleinen die Größten.Hier lernen Kinder und Jugendliche nicht nur die Grundlagen des Pole Dance, sondern auch eine Menge Selbstbewusstsein und Stärke.In den Kursen werden die Teilnehmer von unseren erfahrenen Trainerinnen angeleitet und lernen, wie man sich an der Poledance Stange bewegt. Dabei kommt es nicht nur auf die richtige Technik an, sondern auch auf die richtige Körperspannung.Zu Beginn des Kurses steht das Warm-Up im Vordergrund, bei dem die Kinder und Jugendlichen ihre Muskeln aufwärmen und ihre Koordination verbessern. Im weiteren Verlauf des Kurses lernen sie dann verschiedenen Griffe und Spins, die sie schrittweise verbessern und perfektionieren können.Auf spielerische Art werden hier akrobatische Tricks und kleine Übungsfolgen an der Pole erlernt. Mit viel Spaß wird die natürliche Bewegungslust der Kinder genutzt und ihre Kraft und Koordination geschult. So verbessert sich nicht nur das Körpergefühl, die vielen Erfolgserlebnisse stärken nebenbei auch noch das Selbstbewusstsein.Während des Kurses wird viel Wert auf die Sicherheit gelegt. Die Teilnehmer lernen, wie man sich an der Pole Dance Stange richtig abstützt.Da sich Kinder noch im Wachstum befinden, gestaltet sich das Training etwas anders als bei Erwachsenen. Selbstverständlich wird in diesem Kurs viel Wert auf die richtige Technik und begleitende Übungen gelegt, die für Körper im Wachstum geeignet sind.Der Pole Dance Kurs für Kinder und Jugendliche ist ein toller Weg, um Fitness, Selbstbewusstsein und Technik zu verbessern. Außerdem macht es unglaublich viel Spaß, sich an der Pole Dance Stange zu bewegen und immer bessere und aufregende Tricks zu lernen.",POLEDANCE NRW,Düsseldorf,"Rethelstraße 28 Hof, 40237 Düs",29.05.2023,16:30-18:00 Uhr,90 min,0,Paula,"Meine erste Pole Dance Stunde besuchte ich 2013 und war so begeistert, dass ich mir den Sport seitdem nicht mehr aus meinem Leben wegdenken kann.
Meine Kindheit und Jugend habe ich vor allem im Rhönrad und damit in Turnhallen und auf Wettkämpfen verbracht, ursprünglich als Turnerin, später auch als Trainerin. Dadurch hatte ich natürlich schon einige hilfreiche Grundlagen für Pole Dance.
An Pole Dance mag ich, dass es so viele verschiedene Facetten hat. Ich trainiere sehr gerne Tricks und entdecke die richtigen Techniken dahinter, gleichzeitig liebe ich das Tanzen und lebe meine kreative Seite aus, wenn ich mir neue Choreografien überlege.
Ich genieße es außerdem sehr zu unterrichten, die Erfolge meiner Schüler miterleben zu dürfen und gemeinsam Herausforderungen auf sich zu nehmen und diese zu meistern!","Preis: 30,00 €",https://www.eversports.de/e/workshop/LOcQPC1ZF,https://www.eversports.de/s/poledance-nrw,2023-05-06 21:09:03
Ent wicklung Handstand Das Gleichgewicht auf Händen finden,"""Was erwartet euch in den ca 90 Minuten?""Wir werden den Handstand im wahrsten Sinne zusammen ""aufbauen"".Das heißt, wenn das Fundament (z.B. die Hände und die Schultern) nicht stabil steht, ist auch der Rest des Hauses eher schief als ""straight"" (oder Banane?).Wir werden uns mit jedem Gelenk / Stockwerk einzeln aufbauend beschäftigen.Und zum Aufbau gehören die jeweiligen Aufwärm-, Kraft- und Mobilitätsübungen, denn gerade die Schulteröffnung und Kraft wird ein starker Gegenpart zum Pole-Sport sein.Mein Ziel ist es, dass ihr nach dem Workshop das Werkzeug und Wissen habt, um Euch im Handstand alleine ""ent-wickeln"" zu können.Liebe Grüße,Patrick(Calisthenics Trainer)Preis: 35,00 € je Person, diese müssen vor Ort in Bar gezahlt werden. Das Ticket zum buchen ist hier daher auf Null gesetzt.""Was erwartet euch in den ca 90 Minuten?""Wir werden den Handstand im wahrsten Sinne zusammen ""aufbauen"".Das heißt, wenn das Fundament (z.B. die Hände und die Schultern) nicht stabil steht, ist auch der Rest des Hauses eher schief als ""straight"" (oder Banane?).Wir werden uns mit jedem Gelenk / Stockwerk einzeln aufbauend beschäftigen.Und zum Aufbau gehören die jeweiligen Aufwärm-, Kraft- und Mobilitätsübungen, denn gerade die Schulteröffnung und Kraft wird ein starker Gegenpart zum Pole-Sport sein.Mein Ziel ist es, dass ihr nach dem Workshop das Werkzeug und Wissen habt, um Euch im Handstand alleine ""ent-wickeln"" zu können.Liebe Grüße,Patrick(Calisthenics Trainer)Preis: 35,00 € je Person, diese müssen vor Ort in Bar gezahlt werden. Das Ticket zum buchen ist hier daher auf Null gesetzt.",Seemannsbraut Poledance,Flensburg,"Ochsenweg 27-29, 24941 Fl",16.05.2023,18:15-19:45 Uhr,90 min,Alle Level,0,0,"Preis: 0,00 €",https://www.eversports.de/e/workshop/iiFA6UA0n,https://www.eversports.de/s/seemannsbraut-poledance,2023-05-06 21:09:03
ACRO YOGA I 7 5 23,"Entdecke die Kraft in Dir, einen Menschen auf Deinen Füßen und Händen zu balancieren und zu bewegen. Erlebe auch das unglaubliche Gefühl, Dich balancieren zu lassen, auf den Füßen und Händen eines anderen Menschen. Ein Spotter (= Hilfestellung) sichert das Geschehen, so dass Du den Flug vertrauensvoll genießen kannst. Du wirst erstaunt sein was alles möglich ist, Riesenspaß haben und direkt im Hier und Jetzt ankommen. Ganz nebenbei macht AcroYoga Deinen Körper stark und beweglich.Du bist mit oder ohne Partner herzlich willkommen. Pro Person eine Anmeldung.Bitte bring Deine Yoga-Matte mit.Es werden 2 Besuch deiner Mitgliedschaft oder 20er Karte verrechnet.Entdecke die Kraft in Dir, einen Menschen auf Deinen Füßen und Händen zu balancieren und zu bewegen. Erlebe auch das unglaubliche Gefühl, Dich balancieren zu lassen, auf den Füßen und Händen eines anderen Menschen. Ein Spotter (= Hilfestellung) sichert das Geschehen, so dass Du den Flug vertrauensvoll genießen kannst. Du wirst erstaunt sein was alles möglich ist, Riesenspaß haben und direkt im Hier und Jetzt ankommen. Ganz nebenbei macht AcroYoga Deinen Körper stark und beweglich.Du bist mit oder ohne Partner herzlich willkommen. Pro Person eine Anmeldung.Bitte bring Deine Yoga-Matte mit.Es werden 2 Besuch deiner Mitgliedschaft oder 20er Karte verrechnet.",BALANCE Neumarkt,Neumarkt,"Deininger Weg 94, 92318 Neumarkt in der Ob",07.05.2023,10:30-12:30 Uhr,20 min,Intermediate,Renate,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/g6EEILusE,https://www.eversports.de/s/balance-neumarkt,2023-05-06 21:09:04
AERIAL HOOP I Probestunde,"Luftakrobatik im Ring. Hier wird Kraft, Beweglichkeit und Balance ganz nebenbei trainiert. Denn vor allem macht es unglaublich viel Spaß.Bitte bring deine Yoga-Matte mit.keine VoraussetzungTeilnahmegebühr 15€ auch mit limited oder USC Mitgliedschaft buchbarLuftakrobatik im Ring. Hier wird Kraft, Beweglichkeit und Balance ganz nebenbei trainiert. Denn vor allem macht es unglaublich viel Spaß.Bitte bring deine Yoga-Matte mit.keine VoraussetzungTeilnahmegebühr 15€ auch mit limited oder USC Mitgliedschaft buchbar",BALANCE Neumarkt,Neumarkt,"Deininger Weg 94, 92318 Neumarkt in der Ob",07.05.2023,13:00-14:00 Uhr,60 min,0,Renate,0,"Preis: ab 15,00 €",https://www.eversports.de/e/workshop/SwtmTSjBW,https://www.eversports.de/s/balance-neumarkt,2023-05-06 21:09:04
AERIAL FUN mit dem Tuch I ab 10 Jahre,Aerial Yoga ist die Basis dieser Stunde aber wir haben einen extra Spaßfaktor für die Kids eingebaut.Aerial Yoga ist die Basis dieser Stunde aber wir haben einen extra Spaßfaktor für die Kids eingebaut.,BALANCE Neumarkt,Neumarkt,"Deininger Weg 94, 92318 Neumarkt in der Ob",12.05.2023,18:30-19:30 Uhr,60 min,0,Josi,Lehramt-Studentin,"Preis: ab 9,00 €",https://www.eversports.de/e/workshop/-NFd3-_2E,https://www.eversports.de/s/balance-neumarkt,2023-05-06 21:09:04
POLE HANDSPRINGS Vorbereitung,"If you dont use it, you Loose it.Die Handsprings sind eine große Herausforderung, der wir uns gerne stellen.Wir arbeiten an verschiedenen vorbereitenden Übungen und natürlich auch an der Aysha höchstpersönlich. Dabei lernt Ihr verschiedene Varianten und Handgriffe kennen.Voraussetzung: mind. 1 Jahr Training in Level 2 oder höher. Wer auch unsere speziellen Handspring-4-Wochenkurse besucht hat, kann mit diesem Workshop am Gelernten anknüpfen.Teilnahmegebühr 35€ bzw 25€ für MitgliederFür Limited Mitglieder und Member inklusiveIf you dont use it, you Loose it.Die Handsprings sind eine große Herausforderung, der wir uns gerne stellen.Wir arbeiten an verschiedenen vorbereitenden Übungen und natürlich auch an der Aysha höchstpersönlich. Dabei lernt Ihr verschiedene Varianten und Handgriffe kennen.Voraussetzung: mind. 1 Jahr Training in Level 2 oder höher. Wer auch unsere speziellen Handspring-4-Wochenkurse besucht hat, kann mit diesem Workshop am Gelernten anknüpfen.Teilnahmegebühr 35€ bzw 25€ für MitgliederFür Limited Mitglieder und Member inklusive",BALANCE Neumarkt,Neumarkt,"Deininger Weg 94, 92318 Neumarkt in der Ob",28.05.2023,10:30-12:00 Uhr,90 min,Fortgeschritten,Silke,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/AMs-fuA_f,https://www.eversports.de/s/balance-neumarkt,2023-05-06 21:09:04
Twerkshop by Sophia in Saarbrücken,"Twerkshop by SophiaNeues Lied. Neue Choreo.Neue heiße Twerk-Moves.Willkommen zum nächsten bootylicious Twerkshop am Sonntag, den 14. Mai 2023!Lass uns gemeinsam deine innere Booty-Göttin erwecken!Beim Twerken dreht sich alles ums Hüfte kreisen, den Popo in die Luft schmeißen und wiggeln, was das Zeug hält.Wir erlernen unsere ersten und neue Twerk Moves und verschiedene Booty Isolations. Diese verbinden wir zu einer feurigen Choreo, bei der wir mit viel Spaß und guter Laune ordentlich ins Schwitzen kommen werden!Egal ob Beginner oder Profi - Jeder ist herzlich willkommen und kann mitmachen, es sind keine Voraussetzungen notwendig.Du benötigst Sneakers, Knieschoner und eine kurze Hose.Schon gewusst? Twerken macht nicht nur super viel Spaß, es stärkt ebenfalls das Selbstbewusstsein und den positiven Umgang mit dem eigenen Körper!Ich freu mich auf Dich!Deine SophiaTwerkshop by SophiaNeues Lied. Neue Choreo.Neue heiße Twerk-Moves.Willkommen zum nächsten bootylicious Twerkshop am Sonntag, den 14. Mai 2023!Lass uns gemeinsam deine innere Booty-Göttin erwecken!Beim Twerken dreht sich alles ums Hüfte kreisen, den Popo in die Luft schmeißen und wiggeln, was das Zeug hält.Wir erlernen unsere ersten und neue Twerk Moves und verschiedene Booty Isolations. Diese verbinden wir zu einer feurigen Choreo, bei der wir mit viel Spaß und guter Laune ordentlich ins Schwitzen kommen werden!Egal ob Beginner oder Profi - Jeder ist herzlich willkommen und kann mitmachen, es sind keine Voraussetzungen notwendig.Du benötigst Sneakers, Knieschoner und eine kurze Hose.Schon gewusst? Twerken macht nicht nur super viel Spaß, es stärkt ebenfalls das Selbstbewusstsein und den positiven Umgang mit dem eigenen Körper!Ich freu mich auf Dich!Deine Sophia",Aerial Art Poledance,Saarbrücken,"Großherzog-Friedrich-Straße 70, 66121 Saar",14.05.2023,15:00-16:30 Uhr,90 min,Alle Level,Sophia,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/zrkq_Im5o,https://www.eversports.de/s/aerial-art-poledance,2023-05-06 21:09:06
Zusatztermin Twerkshop by Sophia in Saarbrücken,"Twerkshop by SophiaNeues Lied. Neue Choreo.Neue heiße Twerk-Moves.Willkommen zum nächsten bootylicious Twerkshop am Sonntag, den 14. Mai 2023!Lass uns gemeinsam deine innere Booty-Göttin erwecken!Beim Twerken dreht sich alles ums Hüfte kreisen, den Popo in die Luft schmeißen und wiggeln, was das Zeug hält.Wir erlernen unsere ersten und neue Twerk Moves und verschiedene Booty Isolations. Diese verbinden wir zu einer feurigen Choreo, bei der wir mit viel Spaß und guter Laune ordentlich ins Schwitzen kommen werden!Egal ob Beginner oder Profi - Jeder ist herzlich willkommen und kann mitmachen, es sind keine Voraussetzungen notwendig.Du benötigst Sneakers, Knieschoner und eine kurze Hose.Schon gewusst? Twerken macht nicht nur super viel Spaß, es stärkt ebenfalls das Selbstbewusstsein und den positiven Umgang mit dem eigenen Körper!Ich freu mich auf Dich!Deine SophiaTwerkshop by SophiaNeues Lied. Neue Choreo.Neue heiße Twerk-Moves.Willkommen zum nächsten bootylicious Twerkshop am Sonntag, den 14. Mai 2023!Lass uns gemeinsam deine innere Booty-Göttin erwecken!Beim Twerken dreht sich alles ums Hüfte kreisen, den Popo in die Luft schmeißen und wiggeln, was das Zeug hält.Wir erlernen unsere ersten und neue Twerk Moves und verschiedene Booty Isolations. Diese verbinden wir zu einer feurigen Choreo, bei der wir mit viel Spaß und guter Laune ordentlich ins Schwitzen kommen werden!Egal ob Beginner oder Profi - Jeder ist herzlich willkommen und kann mitmachen, es sind keine Voraussetzungen notwendig.Du benötigst Sneakers, Knieschoner und eine kurze Hose.Schon gewusst? Twerken macht nicht nur super viel Spaß, es stärkt ebenfalls das Selbstbewusstsein und den positiven Umgang mit dem eigenen Körper!Ich freu mich auf Dich!Deine Sophia",Aerial Art Poledance,Saarbrücken,"Großherzog-Friedrich-Straße 70, 66121 Saar",14.05.2023,17:00-18:30 Uhr,90 min,Alle Level,Sophia,0,"Preis: 35,00 €",https://www.eversports.de/e/workshop/bGEDyXMW4,https://www.eversports.de/s/aerial-art-poledance,2023-05-06 21:09:06
Fusion Dance Workshop mit Elena Loch,"Fusion Dance ist ein Mix aus verschiedenen Tanzstilen. Es werden Elemente aus Modern Dance, Oriental, Hip Hop und indischen Tänzen aufeinander treffen und zu einem powervollen und flüssigen Stil fusionieren.Wir werden zwischen harten, kräftigen und losgelösten, geschmeidigen Bewegungen wechseln und Isolation und Körperkontrolle trainieren.Tragt für den Unterricht bitte bequeme sportliche Kleidung.Der Workshop ist für alle Level geeignet und findet ab 8 Teilnehmenden statt.Musik: Jean du Voyage - Temple & Farooc - PharaoWebseite: http://www.elmiras-orient.de/Fusion Dance ist ein Mix aus verschiedenen Tanzstilen. Es werden Elemente aus Modern Dance, Oriental, Hip Hop und indischen Tänzen aufeinander treffen und zu einem powervollen und flüssigen Stil fusionieren.Wir werden zwischen harten, kräftigen und losgelösten, geschmeidigen Bewegungen wechseln und Isolation und Körperkontrolle trainieren.Tragt für den Unterricht bitte bequeme sportliche Kleidung.Der Workshop ist für alle Level geeignet und findet ab 8 Teilnehmenden statt.Musik: Jean du Voyage - Temple & Farooc - PharaoWebseite: http://www.elmiras-orient.de/",Aerial Art Poledance,Quierschied,"Holzer Straße 98, 66287 Quie",10.06.2023,15:30-18:00 Uhr,50 min,Alle Level,Gast Trainer*in,0,"Preis: 42,00 €",https://www.eversports.de/e/workshop/erk8O3C53,https://www.eversports.de/s/aerial-art-poledance,2023-05-06 21:09:07
