Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",06.08.2023,12:00-13:30 Uhr,90 min,0,Emmy,"Kreativ, offen, Allrounder & Tattoo lover.
Emmy hat mit vier Jahren ihre Liebe zum Tanzen entdeckt und lange Ballett getanzt. Anfang 20 entdeckte sie die Liebe zum Pole. Mittlerweile ist Luftakrobatik und Tanz kein Sport mehr, sondern eine Leidenschaft, die jeden Tag neu erfunden werden kann. Das ist was sie am meisten an diesen Sportarten fasziniert. Emmy hat ihren Master in Literatur und Kulturwissenschaften abgeschlossen und startet aktuell ins Berufsleben.
Teaching language: German & English","Preis: 35,00 €",https://www.eversports.de/e/workshop/Bz5neTPTa,https://www.eversports.de/s/poda-studio,2023-04-27 14:21:53
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",03.09.2023,12:00-13:30 Uhr,90 min,0,Joana,"Profi durch & durch. Joana ist freiberufliche Tänzerin und Luftakrobatin.Die gebürtige Kanadierin studierte Tanz an der Fontys Tanzakademie in Tilburg und ist seit ihrem erfolgreichen Abschluss in 2008 in Musicals und Opern, auf Festivals und verschiedenen anderen Bühnen zu sehen.
Ihr Einstieg in die Luftakrobatik war ein Pole Dance Intensivkurs Anfang 2013. Ein paar Jahre später fügte sie weitere Schwerkrafttrotzende Disziplinen hinzu, wie z.B. Aerial Hoop, Silks und Net. In ihrer Arbeit liebt sie Herausforderungen und Nervenkitzel, im Privaten ist sie eher ruhig und besonnen. Sie legt gerne den Schwerpunkt in ihren Kursen auf effizientes und bewusstes Koordinieren in der Luft und auf dem Boden.
Teaching language: German, English & Dutch","Preis: 35,00 €",https://www.eversports.de/e/workshop/3zdELX6G_,https://www.eversports.de/s/poda-studio,2023-04-27 14:21:54
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",01.10.2023,12:00-13:30 Uhr,90 min,0,Joana,"Profi durch & durch. Joana ist freiberufliche Tänzerin und Luftakrobatin.Die gebürtige Kanadierin studierte Tanz an der Fontys Tanzakademie in Tilburg und ist seit ihrem erfolgreichen Abschluss in 2008 in Musicals und Opern, auf Festivals und verschiedenen anderen Bühnen zu sehen.
Ihr Einstieg in die Luftakrobatik war ein Pole Dance Intensivkurs Anfang 2013. Ein paar Jahre später fügte sie weitere Schwerkrafttrotzende Disziplinen hinzu, wie z.B. Aerial Hoop, Silks und Net. In ihrer Arbeit liebt sie Herausforderungen und Nervenkitzel, im Privaten ist sie eher ruhig und besonnen. Sie legt gerne den Schwerpunkt in ihren Kursen auf effizientes und bewusstes Koordinieren in der Luft und auf dem Boden.
Teaching language: German, English & Dutch","Preis: 35,00 €",https://www.eversports.de/e/workshop/tUZ-pbNF0,https://www.eversports.de/s/poda-studio,2023-04-27 14:21:54
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",05.11.2023,12:00-13:30 Uhr,90 min,0,Joana,"Profi durch & durch. Joana ist freiberufliche Tänzerin und Luftakrobatin.Die gebürtige Kanadierin studierte Tanz an der Fontys Tanzakademie in Tilburg und ist seit ihrem erfolgreichen Abschluss in 2008 in Musicals und Opern, auf Festivals und verschiedenen anderen Bühnen zu sehen.
Ihr Einstieg in die Luftakrobatik war ein Pole Dance Intensivkurs Anfang 2013. Ein paar Jahre später fügte sie weitere Schwerkrafttrotzende Disziplinen hinzu, wie z.B. Aerial Hoop, Silks und Net. In ihrer Arbeit liebt sie Herausforderungen und Nervenkitzel, im Privaten ist sie eher ruhig und besonnen. Sie legt gerne den Schwerpunkt in ihren Kursen auf effizientes und bewusstes Koordinieren in der Luft und auf dem Boden.
Teaching language: German, English & Dutch","Preis: 35,00 €",https://www.eversports.de/e/workshop/5u5RfrpDC,https://www.eversports.de/s/poda-studio,2023-04-27 14:21:54
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",03.12.2023,12:00-13:30 Uhr,90 min,0,Emmy,"Kreativ, offen, Allrounder & Tattoo lover.
Emmy hat mit vier Jahren ihre Liebe zum Tanzen entdeckt und lange Ballett getanzt. Anfang 20 entdeckte sie die Liebe zum Pole. Mittlerweile ist Luftakrobatik und Tanz kein Sport mehr, sondern eine Leidenschaft, die jeden Tag neu erfunden werden kann. Das ist was sie am meisten an diesen Sportarten fasziniert. Emmy hat ihren Master in Literatur und Kulturwissenschaften abgeschlossen und startet aktuell ins Berufsleben.
Teaching language: German & English","Preis: 35,00 €",https://www.eversports.de/e/workshop/RPiNq9mm6,https://www.eversports.de/s/poda-studio,2023-04-27 14:21:54
Pole Embodiment und traumasensibles Training mit Yara Mar,"Als Traumatherapeutin und Tänzerin fokussiert sich Katja, alias Yara Mar, auf das Tanzen an der Stange als Möglichkeit, traumatische Erlebnisse zu verarbeiten. Diese Kursreihe richtet sich grundsätzlich an alle mit Stress jeder Art und mit traumatisch bedingtem Stress.Pole Dance im traumasensiblen Training unterstützt bei psychophysischem Stresserleben oder Traumafolgestörungen ein kohärentes Körper- und Selbsterleben.Embodiment bedeutet 'Verkörperung' und ist ein Element, das über Jahrhunderte durch Tanz in Ritualen gepflegt wurde. Von hier aus strahlt die Präsenz einer Tänzerin auf der Bühne. Embodiment führt zu Sicherheit, Vertrauen in den Körper, inneren Halt und Ausdruckskraft. Sind diese blockiert können sich u.a. psychische und physische Beschwerden entwickeln. Embodiment hilft, Stärke im Tanz zu finden, und der Körper zeigt uns den Weg dorthin. 'Restore safety in the body'(Sonia Gomes, Soma Embodiment)Wir bieten zunächst nur einen einzigen Gruppenkurs für das traumasensible Training an, wer lieber etwas intensiver im Einzeltraining mit Katja arbeiten möchte, meldet sich bitte gerne bei uns.Dieser Kurs ist nur für Frauen mit Pole Dance Erfahrung ab Mittelstufe.Mehr zu diesem Training findet Ihr auf Yara/Katja´s Webseite: http://www.katjaklien.com/traumasensibles-training/Als Traumatherapeutin und Tänzerin fokussiert sich Katja, alias Yara Mar, auf das Tanzen an der Stange als Möglichkeit, traumatische Erlebnisse zu verarbeiten. Diese Kursreihe richtet sich grundsätzlich an alle mit Stress jeder Art und mit traumatisch bedingtem Stress.Pole Dance im traumasensiblen Training unterstützt bei psychophysischem Stresserleben oder Traumafolgestörungen ein kohärentes Körper- und Selbsterleben.Embodiment bedeutet 'Verkörperung' und ist ein Element, das über Jahrhunderte durch Tanz in Ritualen gepflegt wurde. Von hier aus strahlt die Präsenz einer Tänzerin auf der Bühne. Embodiment führt zu Sicherheit, Vertrauen in den Körper, inneren Halt und Ausdruckskraft. Sind diese blockiert können sich u.a. psychische und physische Beschwerden entwickeln. Embodiment hilft, Stärke im Tanz zu finden, und der Körper zeigt uns den Weg dorthin. 'Restore safety in the body'(Sonia Gomes, Soma Embodiment)Wir bieten zunächst nur einen einzigen Gruppenkurs für das traumasensible Training an, wer lieber etwas intensiver im Einzeltraining mit Katja arbeiten möchte, meldet sich bitte gerne bei uns.Dieser Kurs ist nur für Frauen mit Pole Dance Erfahrung ab Mittelstufe.Mehr zu diesem Training findet Ihr auf Yara/Katja´s Webseite: http://www.katjaklien.com/traumasensibles-training/",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",29.04.2023,12:30-14:30 Uhr,20 min,Intermediate,Yara Mar,Katja Klien,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/LCUUb_2_y,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:55
Pole Poetics Yara Mar,"Pole Poetics - Yara Mar In Kürze ist sie wieder in Berlin, extra für uns aus dem wunderschönen Wien angereist... Ihre Fans lassen sich keinen Kurs entgehen. Und wir können auch Euch wärmstens empfehlen, mal in einem ihrer Kurse vorbei zu schauen. Doch Vorsicht: Yara Mar´s Kurse haben Suchtpotential. ;-) Wer auf den Geschmack gekommen ist, sich durch Yaras tolle Anleitung und Aufwärmung beim Tanzen 'fallen zu lassen', fühlt sich beim Verlassen des Studios 'wie auf Flügeln'.Pole Poetics - Yara Mar In Kürze ist sie wieder in Berlin, extra für uns aus dem wunderschönen Wien angereist... Ihre Fans lassen sich keinen Kurs entgehen. Und wir können auch Euch wärmstens empfehlen, mal in einem ihrer Kurse vorbei zu schauen. Doch Vorsicht: Yara Mar´s Kurse haben Suchtpotential. ;-) Wer auf den Geschmack gekommen ist, sich durch Yaras tolle Anleitung und Aufwärmung beim Tanzen 'fallen zu lassen', fühlt sich beim Verlassen des Studios 'wie auf Flügeln'.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",29.04.2023,15:00-17:00 Uhr,20 min,0,Yara Mar,Katja Klien,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/ER0zQ_dpO,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:55
Pole Poetics Yara Mar,"Pole Poetics - Yara Mar In Kürze ist sie wieder in Berlin, extra für uns aus dem wunderschönen Wien angereist... Ihre Fans lassen sich keinen Kurs entgehen. Und wir können auch Euch wärmstens empfehlen, mal in einem ihrer Kurse vorbei zu schauen. Doch Vorsicht: Yara Mar´s Kurse haben Suchtpotential. ;-) Wer auf den Geschmack gekommen ist, sich durch Yaras tolle Anleitung und Aufwärmung beim Tanzen 'fallen zu lassen', fühlt sich beim Verlassen des Studios 'wie auf Flügeln'.Pole Poetics - Yara Mar In Kürze ist sie wieder in Berlin, extra für uns aus dem wunderschönen Wien angereist... Ihre Fans lassen sich keinen Kurs entgehen. Und wir können auch Euch wärmstens empfehlen, mal in einem ihrer Kurse vorbei zu schauen. Doch Vorsicht: Yara Mar´s Kurse haben Suchtpotential. ;-) Wer auf den Geschmack gekommen ist, sich durch Yaras tolle Anleitung und Aufwärmung beim Tanzen 'fallen zu lassen', fühlt sich beim Verlassen des Studios 'wie auf Flügeln'.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",30.04.2023,15:30-17:30 Uhr,20 min,0,Yara Mar,Katja Klien,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/VFbxTA0N-,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:55
Pole Embodiment und traumasensibles Training mit Yara Mar,"Im Oktober habt Ihr die Chance mit Yara - alias Katja, das Pole Dancen einmal etwas anders zu erleben als bisher. Als Traumatherapeutin und Tänzerin fokussiert sich Katja auf das Tanzen an der Stange als Möglichkeit, traumatische Erlebnisse zu verarbeiten. Diese Kursreihe richtet sich grundsätzlich an alle mit Stress jeder Art und mit traumatisch bedingtem Stress.Pole Dance im traumasensiblen Training unterstützt bei psychophysischem Stresserleben oder Traumafolgestörungen ein kohärentes Körper- und Selbsterleben.Embodiment bedeutet 'Verkörperung' und ist ein Element, das über Jahrhunderte durch Tanz in Ritualen gepflegt wurde. Von hier aus strahlt die Präsenz einer Tänzerin auf der Bühne. Embodiment führt zu Sicherheit, Vertrauen in den Körper, inneren Halt und Ausdruckskraft. Sind diese blockiert können sich u.a. psychische und physische Beschwerden entwickeln. Embodiment hilft, Stärke im Tanz zu finden, und der Körper zeigt uns den Weg dorthin. 'Restore safety in the body'(Sonia Gomes, Soma Embodiment)Wir bieten zunächst nur einen einzigen Gruppenkurs für das traumasensible Training an, wer lieber etwas intensiver im Einzeltraining mit Katja arbeiten möchte, meldet sich bitte gerne bei uns.Dieser Kurs ist nur für Frauen mit Pole Dance Erfahrung ab Mittelstufe.Mehr zu diesem Training findet Ihr auf Yara/Katja´s Webseite: http://www.katjaklien.com/traumasensibles-training/Im Oktober habt Ihr die Chance mit Yara - alias Katja, das Pole Dancen einmal etwas anders zu erleben als bisher. Als Traumatherapeutin und Tänzerin fokussiert sich Katja auf das Tanzen an der Stange als Möglichkeit, traumatische Erlebnisse zu verarbeiten. Diese Kursreihe richtet sich grundsätzlich an alle mit Stress jeder Art und mit traumatisch bedingtem Stress.Pole Dance im traumasensiblen Training unterstützt bei psychophysischem Stresserleben oder Traumafolgestörungen ein kohärentes Körper- und Selbsterleben.Embodiment bedeutet 'Verkörperung' und ist ein Element, das über Jahrhunderte durch Tanz in Ritualen gepflegt wurde. Von hier aus strahlt die Präsenz einer Tänzerin auf der Bühne. Embodiment führt zu Sicherheit, Vertrauen in den Körper, inneren Halt und Ausdruckskraft. Sind diese blockiert können sich u.a. psychische und physische Beschwerden entwickeln. Embodiment hilft, Stärke im Tanz zu finden, und der Körper zeigt uns den Weg dorthin. 'Restore safety in the body'(Sonia Gomes, Soma Embodiment)Wir bieten zunächst nur einen einzigen Gruppenkurs für das traumasensible Training an, wer lieber etwas intensiver im Einzeltraining mit Katja arbeiten möchte, meldet sich bitte gerne bei uns.Dieser Kurs ist nur für Frauen mit Pole Dance Erfahrung ab Mittelstufe.Mehr zu diesem Training findet Ihr auf Yara/Katja´s Webseite: http://www.katjaklien.com/traumasensibles-training/",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",30.04.2023,18:00-20:00 Uhr,20 min,Intermediate,Yara Mar,Katja Klien,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/6bF1TMx68,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:55
Pole Dance Anfänger 1 Kurs,"Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – ServiceIn vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt.Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung.Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – ServiceIn vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt.Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung.Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am Sa,"stag, 06.05.202",nheite,Anfänger,Agata,0,"Preis: ab 80,00 €",https://www.eversports.de/e/workshop/HUorJFjfx,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:56
Burlesque Anfängerworkshop mit Lady Lou Zweistündig ,"Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",06.05.2023,15:30-17:30 Uhr,20 min,Anfänger,Lady Lou,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/FHCKYUiH4,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:56
Burlesque Anfängerworkshop mit Lady Lou,"Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am Sa,"stag, 06.05.202",nheite,Anfänger,Lady Lou,0,"Preis: ab 85,00 €",https://www.eversports.de/e/workshop/3NL5wOMYS,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:56
Burlesque Anfängerworkshop mit Lady Lou Zweistündig Teil 2,"Achtung dieser Termin dauert nur 2 Stunden.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.Achtung dieser Termin dauert nur 2 Stunden.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",07.05.2023,17:15-19:15 Uhr,20 min,Anfänger,Lady Lou,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/Cms6P_dvl,https://www.eversports.de/s/schoenheitstanz-studio,2023-04-27 14:21:56
