Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Lap Dance Teil 2,"Was ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 StundenWas ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 Stunden",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",13.05.2023,17:45-19:45 Uhr,20 min,Alle Level,Agata,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/iw3RDXcnL,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:38:59
Lap Dance Teil 2 ONLINE,"Was ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 StundenWas ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 Stunden",Schönheitstanz Studio,0,0,13.05.2023,17:45-19:45 Uhr,20 min,Alle Level,Agata,0,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/8FXiuS8_E,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:38:59
Selbstverteidigung speziell für Frauen Anfängerkurs,"Selbstverteidigung speziell für Frauen AnfängerkursSelbstverteidigung speziell für Frauen Anfängerkurs, Inhalt: Selbstverteidigung und Notwehr, Begrifflichkeit und rechtliche Grundlagen, Präventives Verhalten, Einführung in Basics von Block- und Befreiungstechniken gegen Angriffe ohne Waffen, kurzer Ausblick in Stock- und MesserabwehrSelbstverteidigung speziell für Frauen AnfängerkursSelbstverteidigung speziell für Frauen Anfängerkurs, Inhalt: Selbstverteidigung und Notwehr, Begrifflichkeit und rechtliche Grundlagen, Präventives Verhalten, Einführung in Basics von Block- und Befreiungstechniken gegen Angriffe ohne Waffen, kurzer Ausblick in Stock- und Messerabwehr",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",13.05.2023,17:45-19:45 Uhr,20 min,Anfänger,Lena,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/06XhZ5mz9,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:38:59
Burlesque Mittelstufenworkshop mit Lady Lou,"Burlesque Mittelstufenworkshop mit Lady LouDieser Kurs baut auf dem Burlesque Anfängerkurs auf. Aus diesem Grund ist dieser Kurs für alle Burlesque Fans geeignet, die bereits Lady Lous Anfängerworkshop absolviert haben oder bereits Vorkenntnisse besitzen. Auf vergnügliche Weise, vertieft ihr die bereits im ersten Kurs gemachten Erfahrungen und lernt neue verführerische Tanztechniken dazu.Lady Lou bringt Euch unter anderem die “Bump and Grind” Technik sowie das Tanzen mit Accessoires (Federfächer, Boa, Handschuhe, Stuhltanz…) und die unterschiedliche Darstellung der klassischen Rollen: “Vamp” oder “Diva” bei. Du erlernst zwei unterschiedliche Choreographien. Alle Tanzaccessoires stellt das Studio zur Verfügung.Mitzubringen sind (the following items can be in any style, you choose!):Burlesque Mittelstufenworkshop mit Lady LouDieser Kurs baut auf dem Burlesque Anfängerkurs auf. Aus diesem Grund ist dieser Kurs für alle Burlesque Fans geeignet, die bereits Lady Lous Anfängerworkshop absolviert haben oder bereits Vorkenntnisse besitzen. Auf vergnügliche Weise, vertieft ihr die bereits im ersten Kurs gemachten Erfahrungen und lernt neue verführerische Tanztechniken dazu.Lady Lou bringt Euch unter anderem die “Bump and Grind” Technik sowie das Tanzen mit Accessoires (Federfächer, Boa, Handschuhe, Stuhltanz…) und die unterschiedliche Darstellung der klassischen Rollen: “Vamp” oder “Diva” bei. Du erlernst zwei unterschiedliche Choreographien. Alle Tanzaccessoires stellt das Studio zur Verfügung.Mitzubringen sind (the following items can be in any style, you choose!):",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am So,"ntag, 14.05.202",nheite,Intermediate,Lady Lou,0,"Preis: ab 85,00 €",https://www.eversports.de/e/workshop/gBaP72xpq,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:38:59
Double Pole Workshop mit Janine Lehmann ONLINE,"Doppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.Doppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.",Schönheitstanz Studio,0,0,20.05.2023,10:00-11:00 Uhr,60 min,0,Janine,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/VJwHZmVU1,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:00
Double Pole Workshop mit Janine Lehmann im Studio,"Double Pole Workshop mit Janine Lehmann im Studio mit Janine LehmannDoppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.Aufgrund der aktuellen Situation würden wir Euch empfehlen, Euch nach Möglichkeit und natürlich auf freiwilliger Basis vor Eurer Teilnahme an dem Workshop testen zu lassen. Vielen Dank!Double Pole Workshop mit Janine Lehmann im Studio mit Janine LehmannDoppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.Aufgrund der aktuellen Situation würden wir Euch empfehlen, Euch nach Möglichkeit und natürlich auf freiwilliger Basis vor Eurer Teilnahme an dem Workshop testen zu lassen. Vielen Dank!",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,10:00-11:00 Uhr,60 min,0,Janine,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/yn94pDVZN,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:00
Fortgeschrittenen Special Pole Dance Workshop mit Janine Lehmann,"In Janines Workshops lernt ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und gibt euch Tipps, die euch helfen werden, diese schönen Tricks zu meistern und zu perfektionieren.Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.In Janines Workshops lernt ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und gibt euch Tipps, die euch helfen werden, diese schönen Tricks zu meistern und zu perfektionieren.Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,11:15-12:15 Uhr,60 min,Fortgeschritten,Janine,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/kqg7Fx3Qx,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:00
Fortgeschrittenen Special Pole Dance Workshop mit Janine Lehmann ONLINE,"In Janines Workshops lernte ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks, wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und zeigt euch Tricks, die euch helfen diese schönen Tricks zu meistern und zu perfektionieren. Und vieles mehr Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.In Janines Workshops lernte ihr Tricks, mit denen ihr euer Pole Dance Repertoire erweitern werdet. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks, wie zum Beispiel: Deadlifts, Handspring, Airwalk fehlen!Janine erklärt und zeigt euch Tricks, die euch helfen diese schönen Tricks zu meistern und zu perfektionieren. Und vieles mehr Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm. ACHTUNG: Die Workshops finden in englischer Sprache statt.",Schönheitstanz Studio,0,0,20.05.2023,11:15-12:15 Uhr,60 min,Fortgeschritten,Janine,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/q8ibyU0qp,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:00
Jenna Wilsons High Heel Walk Dance Kurs,"Jenna Wilsons High Heel Walk & Dance Kurs Für alle Ladies, die es lernen möchten, in High Heels sicherer zu tanzen. In diesem Kurs lernt Ihr zuallererst wie Ihr Knie, Knöchel und den Rücken beim Tanzen auf Absatzschuhen schont. Dafür machen wir ein spezielles, gründliches Warm Up und sehen uns Eure Lauftechnik genau an. Ihr werdet außerdem Heels-Choreographien lernen, zu zahlreichen Musikrichtungen wie Rock, House, R&amp;B, altem und neuem Pop sowie Funk. Jennas Style hat seine Wurzeln in ihrem eigenen tänzerisch-musikalischen Hintergund, der Jazz, Latin, Vogue Femme und HipHop umfasst. Alles was Ihr mitbringen müsst sind Eure Heels, Unvoreingenommenheit, gute Laune und Freude am Neuen.Jenna Wilson ist eine Performerin, Lehrerin und Choreographin, die im Oktober dauerhaft von Californien nach Berlin zieht. Sie hat viel Erfahrung im Unterrichten von sexy, weiblichen Heel Performances und tritt derzeit mit einer Burlesque Gruppe auf, die sich The Mothers of Pearl nennt.Jenna Wilsons High Heel Walk & Dance Kurs Für alle Ladies, die es lernen möchten, in High Heels sicherer zu tanzen. In diesem Kurs lernt Ihr zuallererst wie Ihr Knie, Knöchel und den Rücken beim Tanzen auf Absatzschuhen schont. Dafür machen wir ein spezielles, gründliches Warm Up und sehen uns Eure Lauftechnik genau an. Ihr werdet außerdem Heels-Choreographien lernen, zu zahlreichen Musikrichtungen wie Rock, House, R&amp;B, altem und neuem Pop sowie Funk. Jennas Style hat seine Wurzeln in ihrem eigenen tänzerisch-musikalischen Hintergund, der Jazz, Latin, Vogue Femme und HipHop umfasst. Alles was Ihr mitbringen müsst sind Eure Heels, Unvoreingenommenheit, gute Laune und Freude am Neuen.Jenna Wilson ist eine Performerin, Lehrerin und Choreographin, die im Oktober dauerhaft von Californien nach Berlin zieht. Sie hat viel Erfahrung im Unterrichten von sexy, weiblichen Heel Performances und tritt derzeit mit einer Burlesque Gruppe auf, die sich The Mothers of Pearl nennt.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,12:30-14:30 Uhr,20 min,Alle Level,Jenna,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/0K6smsHO3,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:01
Twerk Basics Onlinekurs,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,0,0,20.05.2023,14:45-15:45 Uhr,60 min,Anfänger,Becky,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/k_EtoRhzP,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:01
Twerk Basics,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nici Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt.In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,14:45-15:45 Uhr,60 min,Anfänger,Becky,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/T0zqcJzpt,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:01
Bedroom Burlesque mit Lady Lou THEMA Marilyn Monroe,"Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,17:30-19:30 Uhr,20 min,Alle Level,Lady Lou,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/j_jkhqdxZ,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:02
Bedroom Burlesque mit Lady Lou THEMA tba ONLINE,"Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!Lady Lou bringt Burlesque in Eure Schlafzimmer! Hier lernt Ihr, wie Ihr verführerisch Burlesque für eure Partner tanzt – oder für Euch selbst. „Bedroom Burlesque“ hat zum Ziel, Euch fabelhaft feminin und absolut hinreißend zu fühlen. In diesem Workshop lernt Ihr, wie man klassische Burlesque Moves, glamouröse Kostüme, luxuriöse Sextoys und softes Bondage zu einer ganz eigenen, unvergesslichen Privatvorstellung kombiniert. Wir erforschen Eure Fantasien und hauchen ihnen Leben ein!In jedem Schlafzimmer schlummert eine Burlesque Diva, die nur darauf wartet entdeckt zu werden!",Schönheitstanz Studio,0,0,20.05.2023,17:30-19:30 Uhr,20 min,Alle Level,Lady Lou,0,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/cGbDoasJb,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:02
Belly Dance mit Santina,"Seit über 18 Jahren liebt und tanzt Santina den orientalischen Tanz, neben Ausflüge in andere Tanzrichtungen, schlägt ihr Herz voallem dafür. Sie bildet sich regelmäßig bei nationalen und internationalen Dozenten *innen fort, bietet Shows für bekannte Firmen an und tanzt seit Jahren im Ensemble und Duett. Neben einem Pädagogik Hochschulstudium, eine Ausbildung in einem Gesundheitsfachberuf, erlangte Santina vor über 10 Jahren ihren Abschluss zur Tanzpädagogin.KursbeschreibungKörperwahrnehmung, Koordination, Isolation, Kräftigung sind einige der Ziele dieses Kurses. An erster Stelle steht aber die Verbindung zum eigenen Körper, das Spüren der Weiblichkeit durch die Kraft des Beckens, die Verbindung mit der Musik und vorallem die Freude und Lebenslust. Wir fangen mit einem Warm Up an, erarbeiten grundlegende Elemente des orientalischen Tanzes, verbinden diese in einer Choreographie und beenden die 90 Minuten mit einem Streching.Dieser Kurs richtet sich an Teilnehmer *innen mit keinen oder geringen Kenntnissen, Teilnahme auch in Englisch möglich. Was unbedingt mitgebrachten werden sollte sind Neugier, Lust und Spaß am Tanzen. Ich freue mich auf euch!Eure SantinaSeit über 18 Jahren liebt und tanzt Santina den orientalischen Tanz, neben Ausflüge in andere Tanzrichtungen, schlägt ihr Herz voallem dafür. Sie bildet sich regelmäßig bei nationalen und internationalen Dozenten *innen fort, bietet Shows für bekannte Firmen an und tanzt seit Jahren im Ensemble und Duett. Neben einem Pädagogik Hochschulstudium, eine Ausbildung in einem Gesundheitsfachberuf, erlangte Santina vor über 10 Jahren ihren Abschluss zur Tanzpädagogin.KursbeschreibungKörperwahrnehmung, Koordination, Isolation, Kräftigung sind einige der Ziele dieses Kurses. An erster Stelle steht aber die Verbindung zum eigenen Körper, das Spüren der Weiblichkeit durch die Kraft des Beckens, die Verbindung mit der Musik und vorallem die Freude und Lebenslust. Wir fangen mit einem Warm Up an, erarbeiten grundlegende Elemente des orientalischen Tanzes, verbinden diese in einer Choreographie und beenden die 90 Minuten mit einem Streching.Dieser Kurs richtet sich an Teilnehmer *innen mit keinen oder geringen Kenntnissen, Teilnahme auch in Englisch möglich. Was unbedingt mitgebrachten werden sollte sind Neugier, Lust und Spaß am Tanzen. Ich freue mich auf euch!Eure Santina",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",21.05.2023,15:30-17:00 Uhr,90 min,Alle Level,0,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/12BcOnsK5,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:02
COMING BACK Anfänger bis Fortgeschrittene Refresh,"Herzlich willkommen zurück im Studio!Hier werdet ihr alle Spinns, Tricks und Übergänge aus den Basiskursen noch einmal wiederholen.Dieser Kurs ist ideal zum Wiedereinstieg in unsere Pole Klassen, live im Studio!Herzlich willkommen zurück im Studio!Hier werdet ihr alle Spinns, Tricks und Übergänge aus den Basiskursen noch einmal wiederholen.Dieser Kurs ist ideal zum Wiedereinstieg in unsere Pole Klassen, live im Studio!",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",21.05.2023,18:00-20:00 Uhr,20 min,Anfänger,0,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/PuBIAgNjP,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:02
Pole Flow mit Becky ONLINE,"Für alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab MittelstufeFür alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab Mittelstufe",Schönheitstanz Studio,0,0,27.05.2023,12:30-13:30 Uhr,60 min,Intermediate,Becky,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/RG8D48AK1,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:03
Pole Flow mit Becky im STUDIO,"Für alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab MittelstufeFür alle Ladies, die gerne ihre tänzerische Seite ausprägen möchten:Im diesem Workshop mit Becky* beschäftigt Ihr euch mit smoothen Übergängen, Drehungen, Floorwork und fliessenden Bewegungen, gespickt mit Exotic Pole Einflüssen – gerne auch auf Pole Heels. Ganz ohne Akrobatik fokussiert sich dieser Kurs allein auf Euren Flow, eine perfekte Ergänzung zu Euren regulären Kursen. Geeignet ab Mittelstufe",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",27.05.2023,12:30-13:30 Uhr,60 min,Intermediate,Becky,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/p86MBVtUB,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-03 17:39:03
